Student ID,Department,Programme,Book ID,Book Category,Issue Date,Return Date,Entry Time,Exit Time,Not Returned,Borrow_Days,Month,Year,Day_Name
EGI21086,English,Integrated M.A. in English,B00347,Fiction,2025-08-10,2025-08-16,15:01,17:00,False,6.0,8,2025,Sunday
MSM23217,Mathematical Sciences,M. Sc. in Mathematics,B00001,Computer Science,2026-02-21,2026-03-15,12:04,16:51,False,22.0,2,2026,Saturday
CSB24099,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00226,Physics,2025-12-12,2025-12-15,10:17,11:41,False,3.0,12,2025,Friday
ASM25159,Assamese,M.A. in Assamese,B00280,Humanities,2026-03-08,2026-03-13,15:14,17:00,False,5.0,3,2026,Sunday
CSP21191,Computer Science & Engineering,Ph.D. in Computer Science & Engineering,B00322,Fiction,2026-03-07,2026-03-16,15:32,17:00,False,9.0,3,2026,Saturday
EGI23267,English,Integrated M.A. in English,B00038,Physics,2025-09-23,2025-09-29,17:29,19:30,False,6.0,9,2025,Tuesday
CSE22178,Computer Science & Engineering,M. Tech. in Data Science,B00175,Electronics,2024-06-04,2024-06-07,12:30,17:55,False,3.0,6,2024,Tuesday
CSE22178,Computer Science & Engineering,M. Tech. in Data Science,B00454,Electronics,2024-10-05,2024-10-07,14:13,15:10,False,2.0,10,2024,Saturday
BAM23203,Business Administration,Certificate in NSE Academy Certified Capital Market,B00283,Humanities,2026-03-23,2026-04-02,16:45,19:30,False,10.0,3,2026,Monday
EEP23219,Electrical Engineering,Ph.D. in Electrical Engineering,B00273,Mathematics,2024-10-15,,10:28,12:09,True,,10,2024,Tuesday
CSB22090,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00358,Physics,2024-08-26,2024-09-24,16:16,19:30,False,29.0,8,2024,Monday
EEM24293,Electrical Engineering,M. Tech in Electrical Engineering,B00458,Chemistry,2024-09-13,2024-10-01,16:28,18:57,False,18.0,9,2024,Friday
HIP21250,Hindi,Ph.D. in Hindi,B00306,Management,2025-04-19,2025-04-30,14:17,15:55,False,11.0,4,2025,Saturday
CSP22050,Computer Science & Engineering,Ph.D. in Computer Science & Engineering,B00315,Mechanical,2025-11-18,2025-11-24,15:49,19:30,False,6.0,11,2025,Tuesday
ASM25006,Assamese,M.A. in Assamese,B00331,Electronics,2026-03-14,2026-03-18,13:30,14:07,False,4.0,3,2026,Saturday
FET22176,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00404,Fiction,2025-03-12,2025-03-31,13:21,18:04,False,19.0,3,2025,Wednesday
COI20075,Commerce,Integrated M. Com.,B00409,Computer Science,2026-04-01,2026-04-14,11:39,15:33,False,13.0,4,2026,Wednesday
EEP25224,Electrical Engineering,Ph.D. in Electrical Engineering,B00109,Electronics,2026-04-28,2026-05-01,17:59,19:30,False,3.0,4,2026,Tuesday
PHI23213,Physics,Integrated M. Sc. in Physics,B00254,Mechanical,2025-06-27,2025-07-07,09:31,14:22,False,10.0,6,2025,Friday
MRP23282,Multidisciplinary Research,Ph.D. in Multidisciplinary Research,B00411,Mathematics,2026-04-02,2026-04-14,15:53,19:16,False,12.0,4,2026,Thursday
HIP24037,Hindi,Ph.D. in Hindi,B00080,Physics,2025-10-27,,12:40,14:19,True,,10,2025,Monday
CSB22090,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00442,Humanities,2025-05-21,2025-06-09,18:51,19:30,False,19.0,5,2025,Wednesday
PHI21133,Physics,Integrated M. Sc. in Physics,B00248,Mathematics,2025-02-09,2025-03-11,13:44,16:32,False,30.0,2,2025,Sunday
CSB20120,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00215,Computer Science,2025-12-11,2026-01-06,11:33,17:04,False,26.0,12,2025,Thursday
FLB20117,Linguistics and Language Technology,BA in Chinese,B00280,Humanities,2025-03-04,2025-03-31,17:04,19:30,False,27.0,3,2025,Tuesday
BAT21125,Business Administration,Master of Tourism & Travel Management,B00373,Mathematics,2024-05-14,2024-06-07,16:56,19:30,False,24.0,5,2024,Tuesday
EEB21062,Electrical Engineering,B. Tech. in Electrical Engineering,B00176,Mechanical,2024-12-04,2024-12-26,13:44,15:42,False,22.0,12,2024,Wednesday
HIM21235,Hindi,M. A. in Hindi,B00204,Mechanical,2026-04-25,2026-04-29,11:54,16:43,False,4.0,4,2026,Saturday
DEM20292,Design,Master of Design,B00473,Management,2025-01-03,2025-01-11,12:19,15:53,False,8.0,1,2025,Friday
ECB21078,Electronics & Communication Engineering,B. Tech. in Electronics and Comm. Engineering,B00324,Chemistry,2024-07-21,2024-08-13,15:46,17:00,False,23.0,7,2024,Sunday
HIP21250,Hindi,Ph.D. in Hindi,B00150,Mathematics,2025-01-05,2025-01-28,16:03,17:00,False,23.0,1,2025,Sunday
PHM22192,Physics,M. Sc. in Physics,B00362,Management,2025-10-04,2025-10-08,10:14,12:59,False,4.0,10,2025,Saturday
DEP25100,Design,Ph.D. in Design,B00241,Electronics,2025-10-23,2025-11-13,13:17,17:37,False,21.0,10,2025,Thursday
FET20299,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00421,Chemistry,2024-10-01,2024-10-30,11:53,17:45,False,29.0,10,2024,Tuesday
EDP22269,Education,Ph.D. in Education,B00392,Management,2026-03-17,2026-03-29,14:56,19:30,False,12.0,3,2026,Tuesday
PHB25103,Physics,Integrated B.Sc.B.Ed. (Physics Major),B00116,Chemistry,2026-03-04,2026-03-09,16:32,18:08,False,5.0,3,2026,Wednesday
ENE20158,Energy,M. Tech in Energy Technology,B00190,Humanities,2025-12-08,2026-01-01,16:51,19:04,False,24.0,12,2025,Monday
MEP25189,Mechanical Engineering,Ph.D. in Mechanical Engineering,B00304,Mechanical,2025-09-01,,13:13,19:01,True,,9,2025,Monday
MBI20167,Molecular Biology & Biotechnology,Integrated M.Sc. Life Science,B00074,Computer Science,2025-02-11,2025-02-27,13:03,16:08,False,16.0,2,2025,Tuesday
EDM22035,Education,M. A. in Education,B00360,Mathematics,2024-05-08,2024-06-02,10:23,12:17,False,25.0,5,2024,Wednesday
MSM23217,Mathematical Sciences,M. Sc. in Mathematics,B00439,Physics,2024-06-22,2024-07-17,11:21,14:58,False,25.0,6,2024,Saturday
SWM23023,Social Work,M. A. in Social Work,B00395,Physics,2024-09-15,2024-09-26,15:47,16:42,False,11.0,9,2024,Sunday
SWM23023,Social Work,M. A. in Social Work,B00298,Chemistry,2024-06-10,2024-06-27,18:06,19:30,False,17.0,6,2024,Monday
CHB22102,Chemical Sciences,Integrated B.Sc.B.Ed. (Chemistry Major),B00271,Management,2025-10-29,2025-11-18,13:52,16:17,False,20.0,10,2025,Wednesday
EGP20122,English,Ph.D. in English,B00246,Humanities,2024-10-20,2024-10-21,12:53,17:00,False,1.0,10,2024,Sunday
FET21065,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00496,Fiction,2025-06-20,2025-06-23,14:34,17:11,False,3.0,6,2025,Friday
DEP25100,Design,Ph.D. in Design,B00060,Computer Science,2025-11-30,2025-12-08,10:00,15:50,False,8.0,11,2025,Sunday
CHI23106,Chemical Sciences,Integrated M.Sc. in Chemistry,B00459,Mechanical,2025-08-27,2025-08-28,13:46,19:30,False,1.0,8,2025,Wednesday
COM22045,Commerce,M.Com,B00454,Electronics,2025-10-05,2025-10-22,14:59,15:49,False,17.0,10,2025,Sunday
SOM22247,Sociology,M.A. in Sociology,B00431,Fiction,2025-01-16,2025-02-11,12:20,17:42,False,26.0,1,2025,Thursday
MSP21033,Mathematical Sciences,Ph.D. in Mathematical Sciences,B00349,Humanities,2024-07-08,2024-07-28,13:13,19:09,False,20.0,7,2024,Monday
CEM20251,Civil Engineering,M. Tech. in Civil Engineering,B00390,Humanities,2025-03-04,,18:46,19:30,True,,3,2025,Tuesday
HIM25231,Hindi,M. A. in Hindi,B00432,Chemistry,2025-08-03,2025-08-27,14:21,17:00,False,24.0,8,2025,Sunday
EDT23245,Electronics & Communication Engineering,M. Tech. in Electronics Design & Technology,B00407,Humanities,2025-07-23,2025-08-22,11:36,12:47,False,30.0,7,2025,Wednesday
FET21065,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00007,Mathematics,2026-04-23,,16:26,18:58,True,,4,2026,Thursday
MSP23143,Mathematical Sciences,Ph.D. in Mathematical Sciences,B00125,Chemistry,2025-12-17,2025-12-20,16:46,17:42,False,3.0,12,2025,Wednesday
EDE23089,Education,M. Ed.,B00367,Humanities,2025-01-02,2025-01-06,18:22,19:22,False,4.0,1,2025,Thursday
DEP25100,Design,Ph.D. in Design,B00151,Mechanical,2025-11-13,2025-12-10,13:13,14:34,False,27.0,11,2025,Thursday
FLB20117,Linguistics and Language Technology,BA in Chinese,B00123,Mechanical,2025-01-06,,10:46,13:51,True,,1,2025,Monday
CSB23206,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00079,Mechanical,2026-02-12,2026-03-08,09:31,13:45,False,24.0,2,2026,Thursday
PHI23213,Physics,Integrated M. Sc. in Physics,B00016,Mechanical,2025-01-29,2025-02-03,18:44,19:30,False,5.0,1,2025,Wednesday
BAM20253,Business Administration,Certificate in NSE Academy Certified Capital Market,B00399,Chemistry,2026-03-06,2026-03-20,14:17,17:05,False,14.0,3,2026,Friday
DEB23230,Design,B. Des.,B00491,Fiction,2025-03-17,2025-03-19,15:36,19:30,False,2.0,3,2025,Monday
MRP25242,Multidisciplinary Research,Ph.D. in Multidisciplinary Research,B00275,Electronics,2025-10-11,2025-11-07,16:06,17:00,False,27.0,10,2025,Saturday
DEM20292,Design,Master of Design,B00001,Computer Science,2024-12-23,,14:57,17:00,True,,12,2024,Monday
ASP21094,Assamese,Ph.D. in Assamese,B00441,Management,2026-01-10,2026-02-08,16:09,17:00,False,29.0,1,2026,Saturday
EGL25294,Linguistics and Language Technology,M. A. in Linguistics & Languages Technology,B00112,Computer Science,2026-02-08,,11:41,17:00,True,,2,2026,Sunday
PHB24049,Physics,Integrated B.Sc.B.Ed. (Physics Major),B00404,Fiction,2024-10-29,2024-11-12,14:54,15:51,False,14.0,10,2024,Tuesday
ESE20145,Environmental Sciences,M. Sc. in Environmental Science,B00036,Management,2024-06-25,2024-07-15,10:45,15:24,False,20.0,6,2024,Tuesday
EDP22021,Education,Ph.D. in Education,B00311,Chemistry,2025-12-21,2026-01-12,16:04,17:00,False,22.0,12,2025,Sunday
FEB21091,Food Engineering & Technology,B. Tech. in Food Engineering and Technology,B00273,Mathematics,2025-10-23,2025-11-19,12:34,18:26,False,27.0,10,2025,Thursday
HIM24226,Hindi,M. A. in Hindi,B00451,Fiction,2026-03-07,2026-04-06,12:02,14:47,False,30.0,3,2026,Saturday
ECP21194,Electronics & Communication Engineering,Ph.D. in Electronics & Communication Engineering,B00415,Mathematics,2024-10-05,2024-10-25,13:07,17:00,False,20.0,10,2024,Saturday
CSE21123,Computer Science & Engineering,M. Tech. in Data Science,B00073,Physics,2024-05-30,2024-06-06,09:06,14:23,False,7.0,5,2024,Thursday
CEB24290,Civil Engineering,B. Tech. in Civil Engineering,B00192,Electronics,2025-02-11,2025-02-14,09:56,14:33,False,3.0,2,2025,Tuesday
CEM20151,Civil Engineering,M. Tech. in Civil Engineering,B00366,Mechanical,2026-02-12,2026-02-28,18:20,19:30,False,16.0,2,2026,Thursday
ESE20145,Environmental Sciences,M. Sc. in Environmental Science,B00423,Mechanical,2025-03-09,,10:05,12:45,True,,3,2025,Sunday
HIP20116,Hindi,Ph.D. in Hindi,B00422,Humanities,2025-06-04,,12:52,14:45,True,,6,2025,Wednesday
CST23216,Computer Science & Engineering,M. Tech. in Computer Science and Engineering,B00499,Mechanical,2025-06-25,2025-07-03,13:53,19:30,False,8.0,6,2025,Wednesday
MEB23025,Mechanical Engineering,B. Tech. in Mechanical Engineering,B00004,Fiction,2025-02-16,,16:13,17:00,True,,2,2025,Sunday
PHP20109,Physics,Ph.D. in Physics,B00270,Humanities,2024-07-25,2024-08-23,15:54,19:30,False,29.0,7,2024,Thursday
ASP25084,Assamese,Ph.D. in Assamese,B00114,Mathematics,2026-02-19,2026-03-08,13:21,16:30,False,17.0,2,2026,Thursday
CSP21191,Computer Science & Engineering,Ph.D. in Computer Science & Engineering,B00138,Computer Science,2024-12-14,,16:27,17:00,True,,12,2024,Saturday
SOP24139,Sociology,Ph.D. in Sociology,B00244,Mechanical,2025-08-26,2025-09-19,13:44,16:14,False,24.0,8,2025,Tuesday
SWM20150,Social Work,M. A. in Social Work,B00306,Management,2026-01-05,2026-01-15,12:02,13:33,False,10.0,1,2026,Monday
CHM21297,Chemical Sciences,M. Sc. in Chemistry,B00249,Chemistry,2024-10-11,2024-11-03,17:13,19:30,False,23.0,10,2024,Friday
COI20075,Commerce,Integrated M. Com.,B00092,Mechanical,2025-08-20,2025-09-11,12:48,18:47,False,22.0,8,2025,Wednesday
PHI21133,Physics,Integrated M. Sc. in Physics,B00268,Management,2025-06-04,2025-06-20,17:01,19:30,False,16.0,6,2025,Wednesday
ASM25006,Assamese,M.A. in Assamese,B00011,Humanities,2025-12-22,2026-01-17,09:58,10:47,False,26.0,12,2025,Monday
BAM21104,Business Administration,Master of Business Administration,B00391,Mechanical,2025-05-03,,13:38,17:00,True,,5,2025,Saturday
APP25172,Applied Sciences,Ph.D. in Applied Sciences,B00024,Mechanical,2025-08-09,2025-08-18,16:19,17:00,False,9.0,8,2025,Saturday
COP20232,Commerce,Ph.D. in Commerce,B00094,Electronics,2026-02-17,2026-02-27,16:33,19:30,False,10.0,2,2026,Tuesday
BAM21104,Business Administration,Master of Business Administration,B00033,Physics,2025-03-08,,15:55,16:34,True,,3,2025,Saturday
EGE25196,English,M. A. in English,B00216,Chemistry,2025-12-19,2026-01-18,18:08,19:14,False,30.0,12,2025,Friday
CSB22090,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00437,Computer Science,2025-10-08,2025-10-09,10:13,13:41,False,1.0,10,2025,Wednesday
APP25127,Applied Sciences,Ph.D. in Applied Sciences,B00388,Physics,2025-11-02,2025-11-23,16:26,17:00,False,21.0,11,2025,Sunday
MRP25300,Multidisciplinary Research,Ph.D. in Multidisciplinary Research,B00071,Mechanical,2026-04-14,,14:08,15:37,True,,4,2026,Tuesday
MCP24197,Mass Communication & Journalism,Ph.D. in Mass Communication & Journalism,B00485,Electronics,2025-09-22,2025-10-11,18:41,19:30,False,19.0,9,2025,Monday
EEM22114,Electrical Engineering,M. Tech in Electrical Engineering,B00286,Chemistry,2024-09-15,2024-10-01,13:29,15:05,False,16.0,9,2024,Sunday
MRP23282,Multidisciplinary Research,Ph.D. in Multidisciplinary Research,B00448,Humanities,2025-07-26,2025-08-23,15:15,17:00,False,28.0,7,2025,Saturday
FLB25040,Linguistics and Language Technology,BA in Chinese,B00121,Chemistry,2026-02-17,2026-03-14,17:31,19:30,False,25.0,2,2026,Tuesday
HIM23284,Hindi,M. A. in Hindi,B00040,Mechanical,2024-05-14,2024-05-18,17:19,18:47,False,4.0,5,2024,Tuesday
EDT21171,Electronics & Communication Engineering,M. Tech. in Electronics Design & Technology,B00018,Management,2026-04-01,2026-04-21,10:24,15:21,False,20.0,4,2026,Wednesday
EEP21095,Electrical Engineering,Ph.D. in Electrical Engineering,B00301,Physics,2024-07-14,2024-08-08,13:15,17:00,False,25.0,7,2024,Sunday
EGI21086,English,Integrated M.A. in English,B00447,Mathematics,2024-12-31,2025-01-25,14:00,19:30,False,25.0,12,2024,Tuesday
PHM21115,Physics,M. Sc. in Physics,B00364,Chemistry,2024-06-01,2024-06-05,10:50,16:50,False,4.0,6,2024,Saturday
BAM21104,Business Administration,Master of Business Administration,B00135,Physics,2025-06-17,2025-07-09,15:49,17:31,False,22.0,6,2025,Tuesday
CHB20149,Chemical Sciences,Integrated B.Sc.B.Ed. (Chemistry Major),B00447,Mathematics,2025-07-22,2025-07-30,09:48,10:46,False,8.0,7,2025,Tuesday
MEM20030,Mechanical Engineering,M. Tech in Mechanical Engineering,B00435,Mechanical,2024-05-14,2024-06-01,15:17,19:30,False,18.0,5,2024,Tuesday
MSP24004,Mathematical Sciences,Ph.D. in Mathematical Sciences,B00318,Physics,2024-08-20,2024-09-05,11:08,16:57,False,16.0,8,2024,Tuesday
WSM24074,Women Study,M. A. in Women Studies,B00471,Physics,2026-02-20,2026-03-22,11:26,15:45,False,30.0,2,2026,Friday
FEP20276,Food Engineering & Technology,Ph.D. in Food Engineering & Technology,B00288,Fiction,2026-03-04,2026-03-21,16:18,19:30,False,17.0,3,2026,Wednesday
DEP24280,Design,Ph.D. in Design,B00320,Computer Science,2026-01-02,2026-01-09,10:45,13:07,False,7.0,1,2026,Friday
FEB21218,Food Engineering & Technology,B. Tech. in Food Engineering and Technology,B00480,Physics,2026-01-16,2026-01-25,09:28,15:19,False,9.0,1,2026,Friday
MRP22026,Multidisciplinary Research,Ph.D. in Multidisciplinary Research,B00157,Chemistry,2025-06-13,,18:55,19:30,True,,6,2025,Friday
MSM23217,Mathematical Sciences,M. Sc. in Mathematics,B00268,Management,2025-02-24,2025-03-23,12:54,16:24,False,27.0,2,2025,Monday
HIP20116,Hindi,Ph.D. in Hindi,B00126,Humanities,2025-09-29,2025-10-05,09:58,14:52,False,6.0,9,2025,Monday
CSE21268,Computer Science & Engineering,M. Tech. in Data Science,B00241,Electronics,2025-07-03,2025-07-31,10:43,13:35,False,28.0,7,2025,Thursday
EGE21016,English,M. A. in English,B00233,Electronics,2024-12-13,2024-12-30,16:49,19:30,False,17.0,12,2024,Friday
SOM22069,Sociology,M.A. in Sociology,B00349,Humanities,2024-09-07,2024-09-16,10:53,14:51,False,9.0,9,2024,Saturday
CSE21123,Computer Science & Engineering,M. Tech. in Data Science,B00233,Electronics,2024-09-19,2024-10-02,12:18,13:17,False,13.0,9,2024,Thursday
MCP24197,Mass Communication & Journalism,Ph.D. in Mass Communication & Journalism,B00208,Management,2026-02-19,2026-03-03,10:49,16:12,False,12.0,2,2026,Thursday
DEM20292,Design,Master of Design,B00260,Humanities,2026-04-28,,16:04,17:34,True,,4,2026,Tuesday
FET21065,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00351,Fiction,2024-06-24,2024-06-30,15:02,18:54,False,6.0,6,2024,Monday
LAP23202,Law,Ph.D. in Law,B00360,Mathematics,2025-05-23,2025-06-20,16:19,19:30,False,28.0,5,2025,Friday
BAT21164,Business Administration,Master of Tourism & Travel Management,B00434,Electronics,2025-07-11,2025-07-30,14:56,19:30,False,19.0,7,2025,Friday
LAM22183,Law,LLM,B00008,Chemistry,2025-10-27,,13:27,19:25,True,,10,2025,Monday
MSM24200,Mathematical Sciences,M. Sc. in Mathematics,B00417,Management,2026-01-09,2026-01-22,15:48,19:30,False,13.0,1,2026,Friday
MSP23101,Mathematical Sciences,Ph.D. in Mathematical Sciences,B00139,Humanities,2024-10-08,2024-10-31,15:20,16:58,False,23.0,10,2024,Tuesday
EEP22254,Electrical Engineering,Ph.D. in Electrical Engineering,B00258,Humanities,2025-03-12,2025-04-02,09:00,12:29,False,21.0,3,2025,Wednesday
LAP23202,Law,Ph.D. in Law,B00069,Physics,2024-12-03,,11:31,17:21,True,,12,2024,Tuesday
CST21283,Computer Science & Engineering,M. Tech. in Computer Science and Engineering,B00373,Mathematics,2025-12-09,2026-01-06,11:20,14:36,False,28.0,12,2025,Tuesday
BAT20262,Business Administration,Master of Tourism & Travel Management,B00101,Mathematics,2025-04-20,2025-04-29,13:04,14:46,False,9.0,4,2025,Sunday
EGI21086,English,Integrated M.A. in English,B00165,Mechanical,2024-07-23,2024-08-12,18:10,19:30,False,20.0,7,2024,Tuesday
EGI20227,English,Integrated M.A. in English,B00327,Humanities,2024-09-23,2024-10-09,10:45,14:07,False,16.0,9,2024,Monday
EGI25291,English,Integrated M.A. in English,B00102,Physics,2025-10-15,2025-10-20,17:17,19:30,False,5.0,10,2025,Wednesday
CEB21063,Civil Engineering,B. Tech. in Civil Engineering,B00132,Mechanical,2024-06-07,2024-06-13,10:57,11:52,False,6.0,6,2024,Friday
EEB20185,Electrical Engineering,B. Tech. in Electrical Engineering,B00186,Humanities,2024-08-22,,16:31,19:22,True,,8,2024,Thursday
CSB24099,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00285,Fiction,2025-11-28,,12:24,16:19,True,,11,2025,Friday
FET22244,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00192,Electronics,2024-08-22,2024-09-01,09:12,13:10,False,10.0,8,2024,Thursday
ECP21194,Electronics & Communication Engineering,Ph.D. in Electronics & Communication Engineering,B00432,Chemistry,2026-03-17,2026-04-15,18:02,19:30,False,29.0,3,2026,Tuesday
CHI24009,Chemical Sciences,Integrated M.Sc. in Chemistry,B00379,Management,2024-12-01,2024-12-27,11:02,12:27,False,26.0,12,2024,Sunday
CEB23071,Civil Engineering,B. Tech. in Civil Engineering,B00246,Humanities,2025-08-14,2025-08-23,13:00,13:55,False,9.0,8,2025,Thursday
COM21199,Commerce,M.Com,B00374,Computer Science,2025-07-21,2025-08-03,15:41,16:29,False,13.0,7,2025,Monday
COM24119,Commerce,M.Com,B00148,Chemistry,2025-11-17,2025-11-21,14:06,17:32,False,4.0,11,2025,Monday
MSM25034,Mathematical Sciences,M. Sc. in Mathematics,B00022,Physics,2025-12-09,2025-12-14,16:16,17:03,False,5.0,12,2025,Tuesday
APP25127,Applied Sciences,Ph.D. in Applied Sciences,B00375,Electronics,2026-02-11,,11:33,13:33,True,,2,2026,Wednesday
SWM23057,Social Work,M. A. in Social Work,B00464,Chemistry,2024-11-21,2024-12-08,14:22,17:14,False,17.0,11,2024,Thursday
MCP25085,Mass Communication & Journalism,Ph.D. in Mass Communication & Journalism,B00471,Physics,2026-04-05,2026-04-20,11:53,12:42,False,15.0,4,2026,Sunday
MCM25179,Mass Communication & Journalism,M. A. in Mass Communication & Journalism,B00003,Electronics,2025-08-17,2025-08-21,13:54,14:43,False,4.0,8,2025,Sunday
EGI25257,English,Integrated M.A. in English,B00238,Physics,2026-01-14,2026-02-07,17:05,18:17,False,24.0,1,2026,Wednesday
DEP24280,Design,Ph.D. in Design,B00057,Computer Science,2024-08-11,2024-09-09,15:22,17:00,False,29.0,8,2024,Sunday
FET22176,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00408,Mathematics,2026-02-22,2026-03-15,15:20,17:00,False,21.0,2,2026,Sunday
